payment_id,ticket_id,payment_method,status,payment_date
72023,5176,CREDIT CARD,Completed,44306.42934
72024,284682,Mobile Money,Pending,45666.17184
72025,277054,PayPal,Completed,45718.63105
72026,289190,PayPal,,44196.6188
72027,79247,,,44054.86735
72028,23585,Mobile Money,,44098.69
72029,36802,Mobile Money,PE NDING,45611.40903
72030,182166,,Failed,44006.9787
72031,14787,Credit Card,pending,44257.94806
72032,81986,Debit Card,,44887.30106
72033,137386,CREDIT CARD,,45999.29888
72034,174334,,Completed,44249.45524
72035,249474,PA YPAL,,44795.75058
72036,258048,,,44041.93942
72037,184603,Credit Card,Pending,44163.76251
72038,283841,ba nk transfer,failed,44585.58538
72039,91775,paypal,Failed,45288.5355
72040,70371,MOBILE MONEY,,44567.43513
72041,1309,,Completed,45362.83727
72042,187150,MOBILE MONEY,Completed,44561.51481
72043,272385,bank transfer,completed,44966.6298
72044,290733,Credit Card,,44094.0625
72045,31499,PA YPAL,Failed,45641.14967
72046,122080,Mobile Money,Pending,45283.03733
72047,130249,,,45816.79073
72048,145992,,Completed,44096.0891
72049,267016,Debit Card,Failed,44868.88526
72050,21101,Bank Transfer,fa iled,45785.98745
72051,224352,,CO MPLETED,45695.28106
72052,9283,Debit Card,,45097.60417
72053,189094,,pending,45215.76476
72054,106319,credit card,,45824.89182
72055,77124,PayPal,Pending,45904.23444
72056,259781,Credit Card,failed,45344.80656
72057,137104,ba nk transfer,Failed,45609.22019
72058,51408,,pending,45498.35806
72059,250761,Credit Card,Completed,45667.58053
72060,243084,Debit Card,Failed,45684.92771
72061,109328,Credit Card,pending,45365.95187
72062,125928,,,45775.84644
72063,171355,Debit Card,Pending,44715.83321
72064,173290,,,44153.05384
72065,70055,Credit Card,,44584.87849
72066,57365,cr edit card,,45788.23097
72067,257431,DEBIT CARD,PE NDING,45053.42347
72068,260044,CR EDIT CARD,,43853.2943
72069,204467,Debit Card,Pending,44647.16705
72070,244034,PA YPAL,pe nding,44274.91055
72071,73437,Credit Card,,45704.98018
72072,72878,Bank Transfer,Pending,45553.0192
72073,237391,Debit Card,Completed,44027.54801
72074,193470,Debit Card,completed,44313.17938
72075,36159,Credit Card,Completed,44545.02718
72076,39542,Credit Card,,45300.25978
72077,264318,BANK TRANSFER,Pending,44859.48356
72078,9491,DE BIT CARD,Completed,45707.10766
72079,182328,Bank Transfer,Completed,44294.97477
72080,251977,Mobile Money,Pending,44659.8287
72081,15101,Debit Card,Completed,44618.96254
72082,18811,Debit Card,Failed,44997.31929
72083,60213,de bit card,,44985.03587
72084,20372,mobile money,COMPLETED,44534.27508
72085,171806,ba nk transfer,Failed,44820.74579
72086,216855,DE BIT CARD,Completed,43905.78305
72087,227401,paypal,Pending,45205.79469
72088,93204,MO BILE MONEY,,44446.44048
72089,161562,PayPal,,45594.77893
72090,188337,Credit Card,CO MPLETED,45612.05673
72091,58648,Mobile Money,Pending,44292.59544
72092,168474,de bit card,pe nding,45618.12723
72093,89121,Credit Card,Pending,45985.22715
72094,23503,Debit Card,Failed,45175.34065
72095,105983,credit card,Pending,44744.70306
72096,188220,,,45762.22915
72097,262299,Mobile Money,Pending,44069.16728
72098,28287,ba nk transfer,failed,44994.20797
72099,203973,PayPal,Completed,45948.31619
72100,109230,Bank Transfer,Failed,44742.6076
72101,135189,PayPal,Failed,44652.39768
72102,15607,Bank Transfer,Pending,45731.98359
72103,198477,Credit Card,Completed,44923.98359
72104,166476,bank transfer,,45741.02202
72105,113633,PayPal,,45635.09466
72106,125349,Credit Card,Pending,44689.44147
72107,18060,Mobile Money,completed,45047.79134
72108,248569,,Completed,45853.54409
72109,271184,ba nk transfer,Completed,44790.15656
72110,90584,Mobile Money,Completed,45763.78259
72111,105707,Bank Transfer,COMPLETED,45705.84692
72112,15204,Credit Card,Pending,45714.09894
72113,288118,Bank Transfer,fa iled,45696.03286
72114,31386,Mobile Money,pe nding,43923.74116
72115,255449,,Failed,45635.08931
72116,255036,,PE NDING,44668.08394
72117,12600,Credit Card,Completed,44316.63516
72118,148759,,Pending,44223.14635
72119,35583,Bank Transfer,Failed,44956.30096
72120,2086,MOBILE MONEY,completed,45594.41736
72121,235877,Credit Card,completed,43987.57065
72122,212752,pa ypal,fa iled,44341.34007
72123,280793,Bank Transfer,Failed,44659.38789
72124,76952,,PENDING,45769.86405
72125,108880,Debit Card,Pending,44159.42607
72126,292467,PayPal,,43925.5182
72127,285356,Mobile Money,Failed,45025.5283
72128,118933,Bank Transfer,FA ILED,45567.07441
72129,272859,CREDIT CARD,,45167.16088
72130,92180,Mobile Money,Failed,45895.32355
72131,122470,PayPal,,45000.66812
72132,9308,,,45879.45525
72133,269832,Bank Transfer,Failed,43947.84355
72134,197657,Bank Transfer,Failed,43966.87323
72135,187537,,Pending,45113.06353
72136,283518,PayPal,Failed,45228.76772
72137,111799,MO BILE MONEY,,44385.98314
72138,37578,PayPal,Completed,45912.85136
72139,244500,Bank Transfer,Failed,43895.13585
72140,147691,,Pending,45837.21755
72141,242815,Bank Transfer,,45123.57085
72142,184428,MO BILE MONEY,fa iled,44634.34013
72143,128847,,Pending,44644.81357
72144,267621,Mobile Money,FAILED,45630.76665
72145,191423,bank transfer,completed,44949.65217
72146,155980,,fa iled,44651.69781
72147,105002,Bank Transfer,Failed,43863.78902
72148,244942,Credit Card,FAILED,44091.45284
72149,234567,PAYPAL,Failed,45071.79998
72150,256859,BANK TRANSFER,Completed,44015.02195
72151,94624,Debit Card,,45594.71394
72152,110847,Debit Card,Pending,44390.6557
72153,257278,,Pending,45618.25277
72154,113677,bank transfer,Failed,45288.55916
72155,170932,PayPal,Pending,45603.29867
72156,217365,,Completed,45756.49188
72157,49135,PayPal,Pending,45263.7192
72158,293068,PAYPAL,,44912.83991
72159,195125,credit card,Completed,43881.56387
72160,62323,,Pending,44680.86175
72161,268688,Debit Card,PENDING,44650.93137
72162,41479,Mobile Money,Pending,45026.3275
72163,15475,Mobile Money,Completed,45841.12145
72164,99478,mo bile money,completed,44403.10227
72165,261949,PayPal,Pending,46006.95397
72166,192125,Mobile Money,,44690.97473
72167,36012,CR EDIT CARD,,43835.33332
72168,149296,Mobile Money,,44114.72695
72169,113613,,,44183.02506
72170,135112,Debit Card,Pending,44767.2804
72171,254943,,CO MPLETED,45669.5118
72172,280059,Bank Transfer,Failed,45718.35418
72173,96022,Bank Transfer,Completed,44265.31652
72174,28614,,failed,44198.22931
72175,153373,Debit Card,,44209.9848
72176,181200,credit card,fa iled,44098.6389
72177,282948,Credit Card,Completed,45046.45822
72178,111200,paypal,,45507.88542
72179,28755,,Pending,44089.85175
72180,223123,Debit Card,,44192.83036
72181,130492,Mobile Money,,44391.96978
72182,264122,PayPal,Pending,43989.38741
72183,202233,Mobile Money,,45048.60303
72184,280554,Credit Card,Pending,45654.47982
72185,263639,mo bile money,,44094.88751
72186,154256,,Failed,45765.6688
72187,151558,Mobile Money,,44244.46609
72188,219764,cr edit card,Failed,43832.81748
72189,293132,ba nk transfer,Completed,45615.86099
72190,75034,Bank Transfer,Completed,44303.39218
72191,204405,Debit Card,Pending,45842.37531
72192,245990,Debit Card,,45977.40656
72193,42754,,PE NDING,43906.82549
72194,2966,Mobile Money,Pending,45464.3475
72195,149250,PayPal,Completed,44860.84123
72196,107722,Debit Card,Completed,45077.86517
72197,122527,BA NK TRANSFER,Pending,44646.03045
72198,193571,,Failed,45477.91902
72199,273955,DEBIT CARD,,44814.71568
72200,92793,PayPal,pe nding,45580.72296
72201,143560,,Failed,45278.72344
72202,251545,bank transfer,Failed,44256.17387
72203,283977,Mobile Money,,44364.91542
72204,19636,Mobile Money,Failed,45054.84969
72205,10087,,,45711.151
72206,21930,mo bile money,pending,45541.66681
72207,198153,,,44834.57575
72208,208730,Mobile Money,,45209.35653
72209,63365,,Completed,45497.74378
72210,264617,Credit Card,Pending,44136.19205
72211,206797,Mobile Money,,45576.85843
72212,88479,PayPal,,45670.42895
72213,90446,Debit Card,Failed,44062.40355
72214,157990,pa ypal,pending,44833.44186
72215,84571,Debit Card,,45109.73525
72216,186368,,Failed,44577.2009
72217,42277,Mobile Money,,45708.70262
72218,267818,Mobile Money,PENDING,44281.85549
72219,282012,Bank Transfer,,44554.50864
72220,248782,Mobile Money,completed,44363.52548
72221,142446,Debit Card,,45423.54424
72222,29018,,Pending,45589.85868
72223,248192,PayPal,co mpleted,43905.61518
72224,188403,Bank Transfer,Pending,44027.33603
72225,110770,PayPal,failed,44352.41289
72226,235794,,,44575.20459
72227,244524,Mobile Money,Pending,44144.38557
72228,86909,PAYPAL,Completed,45852.22414
72229,55309,Credit Card,Completed,45740.76867
72230,266072,Credit Card,,45420.23195
72231,174661,PayPal,Pending,44568.90659
72232,10557,MO BILE MONEY,Completed,45823.88762
72233,188654,Credit Card,,44061.40848
72234,238689,Debit Card,Failed,45732.55393
72235,23362,Debit Card,Failed,45108.94563
72236,161578,DEBIT CARD,Completed,45564.2213
72237,185888,PayPal,Failed,44686.72859
72238,274344,,,45472.98371
72239,96391,,,44079.05794
72240,184038,Credit Card,,45195.03772
72241,55760,Credit Card,Failed,44641.77995
72242,69575,mo bile money,Completed,44967.38807
72243,13402,DEBIT CARD,,44417.49932
72244,246160,Debit Card,pending,45032.71219
72245,142472,Debit Card,pending,45775.80666
72246,245869,Bank Transfer,Pending,45913.64012
72247,15078,PayPal,Completed,44646.41402
72248,243734,Debit Card,failed,45156.44803
72249,118275,CR EDIT CARD,completed,45121.60216
72250,131722,PA YPAL,PENDING,45800.91532
72251,244062,,CO MPLETED,43992.95763
72252,5093,Debit Card,Failed,45553.35315
72253,60975,Bank Transfer,Failed,44197.50463
72254,30506,,,45140.24202
72255,118745,,pending,45628.54936
72256,60880,PayPal,Failed,45717.10772
72257,87268,CREDIT CARD,,45033.18436
72258,146447,Mobile Money,Completed,45857.47858
72259,261608,Mobile Money,COMPLETED,44699.32569
72260,15128,MO BILE MONEY,Completed,45311.68546
72261,296881,Debit Card,,45098.55049
72262,273869,bank transfer,Failed,43830.74339
72263,11505,Bank Transfer,Completed,45360.08918
72264,114587,bank transfer,pe nding,45898.36749
72265,177391,Bank Transfer,Pending,46011.12324
72266,234926,DEBIT CARD,Pending,45392.77258
72267,186209,pa ypal,Completed,44220.61174
72268,173283,PayPal,Completed,45450.15753
72269,27372,Bank Transfer,Failed,45480.07996
72270,19704,,,43973.72209
72271,252512,PayPal,COMPLETED,45201.06073
72272,33217,,Pending,44277.67154
72273,240634,Credit Card,,46017.88931
72274,32023,,Completed,44764.56657
72275,106561,,co mpleted,44292.56916
72276,299952,Bank Transfer,,44262.63208
72277,247323,,Completed,44338.99793
72278,211077,Debit Card,Pending,43971.47694
72279,268545,BA NK TRANSFER,Completed,45973.56811
72280,210264,PAYPAL,failed,45735.24924
72281,208661,Credit Card,FA ILED,44878.42718
72282,227325,mobile money,Failed,45104.38189
72283,20195,PayPal,Failed,44267.43974
72284,116288,Bank Transfer,Completed,44728.0152
72285,231191,,Pending,44924.37518
72286,121413,Debit Card,,44040.33545
72287,124349,Credit Card,,44432.33348
72288,117359,PayPal,,44826.7781
72289,259292,PayPal,Pending,44619.00012
72290,68111,PayPal,Completed,44496.32347
72291,194948,bank transfer,FA ILED,44055.61607
72292,219495,,Pending,45770.39373
72293,154483,,,45794.48591
72294,135530,mobile money,Pending,45512.74647
72295,200706,Mobile Money,pending,44029.39756
72296,116480,Credit Card,PE NDING,43856.77987
72297,45820,cr edit card,PENDING,45759.25947
72298,261929,PAYPAL,pe nding,43949.01454
72299,47859,,completed,44357.891
72300,38449,,,44670.81801
72301,75048,PayPal,Failed,45893.84161
72302,107864,,,45106.48179
72303,8550,Mobile Money,Failed,45981.02259
72304,15729,Bank Transfer,,45371.26152
72305,281433,Mobile Money,Failed,45011.26924
72306,77299,BANK TRANSFER,,44478.33382
72307,106774,,Completed,45296.7122
72308,143193,Credit Card,Failed,45132.61642
72309,27832,PayPal,Failed,45008.32657
72310,288950,de bit card,Completed,44975.02111
72311,187524,,FA ILED,45886.59047
72312,103090,,fa iled,44284.86263
72313,48040,Credit Card,Failed,44250.96651
72314,176496,Credit Card,Completed,45212.40429
72315,147759,Mobile Money,,44548.60971
72316,266592,CREDIT CARD,,45796.87863
72317,84003,Debit Card,,45097.29074
72318,60398,Credit Card,Pending,44608.94454
72319,83806,paypal,Failed,45699.03923
72320,120410,ba nk transfer,Pending,44852.52112
72321,218548,,Pending,45566.288
72322,103686,,Pending,45782.03289
72323,284806,Debit Card,Pending,44828.71455
72324,64326,Debit Card,Failed,45388.49422
72325,218245,debit card,Completed,44804.2051
72326,115161,PayPal,FA ILED,44123.90673
72327,103220,Debit Card,,44941.13073
72328,50702,BA NK TRANSFER,CO MPLETED,44386.41888
72329,126480,PayPal,Completed,44424.94327
72330,173258,,Failed,45315.55022
72331,288360,,Failed,45537.03626
72332,252039,pa ypal,pending,45831.8833
72333,24193,Credit Card,CO MPLETED,45802.23537
72334,111677,Debit Card,failed,44734.51701
72335,59144,Mobile Money,,45101.59255
72336,272841,Debit Card,completed,44004.71917
72337,43298,Bank Transfer,Pending,43984.5651
72338,100780,mo bile money,Failed,45743.74968
72339,67598,,,45934.91739
72340,96195,Credit Card,PE NDING,45703.30601
72341,225915,Credit Card,Pending,45751.8392
72342,111463,MO BILE MONEY,,45281.19972
72343,42051,Mobile Money,Completed,44214.9271
72344,163864,PayPal,pe nding,45865.35735
72345,81122,Debit Card,Completed,45603.7175
72346,104378,,,45134.37499
72347,292753,PayPal,,45647.8329
72348,292160,PayPal,Failed,44804.38751
72349,176944,Bank Transfer,Completed,45282.24251
72350,56405,,Failed,44707.85884
72351,151324,Debit Card,Pending,44641.43078
72352,108723,Bank Transfer,failed,44546.89676
72353,61265,,Completed,45160.99173
72354,215177,Credit Card,,44084.35553
72355,139448,Bank Transfer,,45745.45246
72356,81346,Bank Transfer,Pending,45639.24514
72357,203278,Mobile Money,Failed,45960.40037
72358,171546,Debit Card,,44974.9213
72359,164315,Mobile Money,failed,44437.7164
72360,187282,Bank Transfer,Failed,44372.21148
72361,36396,,PENDING,45021.17089
72362,130009,,Completed,44353.73863
72363,229944,PayPal,,44931.63356
72364,135467,bank transfer,Failed,44114.35466
72365,157224,PayPal,Failed,44757.79793
72366,109334,Credit Card,Completed,44583.08306
72367,292531,Mobile Money,Failed,44122.7815
72368,202484,MOBILE MONEY,Pending,44566.50757
72369,74249,PayPal,Pending,45501.19352
72370,136381,Debit Card,,45203.01803
72371,205075,,Pending,45103.76347
72372,92166,Bank Transfer,,45604.04206
72373,286093,Bank Transfer,Pending,45802.19682
72374,32191,CREDIT CARD,Completed,45681.83225
72375,275188,Debit Card,,45816.4159
72376,60423,Bank Transfer,Completed,45979.94467
72377,211578,PAYPAL,completed,45422.39672
72378,147793,Bank Transfer,,45124.30776
72379,20432,de bit card,Completed,45433.61795
72380,78080,Credit Card,COMPLETED,43963.23775
72381,53919,Credit Card,PE NDING,44517.18252
72382,4030,BA NK TRANSFER,Completed,45208.57356
72383,26871,credit card,,45834.49112
72384,169985,Debit Card,,45384.86959
72385,246868,Mobile Money,,44071.26914
72386,64246,,Failed,45664.56057
72387,285053,MO BILE MONEY,,45817.65474
72388,38087,CR EDIT CARD,Completed,45631.87997
72389,227530,Bank Transfer,Pending,44400.11817
72390,58889,,,44006.9281
72391,19979,MOBILE MONEY,Failed,45974.4249
72392,90544,PayPal,FAILED,44738.42354
72393,4081,Credit Card,,45671.69444
72394,261132,,Failed,45300.7803
72395,170418,PayPal,Failed,45433.40978
72396,138754,mo bile money,,45704.1039
72397,34074,Bank Transfer,Completed,43979.86028
72398,36490,Bank Transfer,fa iled,44348.533
72399,276341,Mobile Money,fa iled,45098.8636
72400,179627,PayPal,Completed,45842.0349
72401,206807,Mobile Money,pe nding,45542.41563
72402,143801,BANK TRANSFER,,44161.92721
72403,166405,Mobile Money,Failed,44078.4141
72404,119168,DEBIT CARD,Pending,44734.1034
72405,236508,Bank Transfer,FAILED,45457.34182
72406,275014,PayPal,,45712.41484
72407,134722,Mobile Money,Pending,45020.37558
72408,250154,,,44623.05908
72409,215693,Credit Card,,45065.20076
72410,296898,Mobile Money,failed,45395.96564
72411,166903,bank transfer,Pending,45194.79936
72412,19416,de bit card,PE NDING,45981.30198
72413,257518,,Completed,44500.87811
72414,264137,PA YPAL,Failed,44309.76127
72415,28121,Credit Card,,45467.6984
72416,214682,Debit Card,Pending,45878.5773
72417,58794,PA YPAL,Pending,43951.94045
72418,124638,,COMPLETED,45451.25312
72419,176769,,Pending,44148.51004
72420,120984,Bank Transfer,Pending,45176.21976
72421,219232,PayPal,,43888.80108
72422,161965,,Pending,44025.66501
72423,223041,,Pending,44573.83302
72424,142071,cr edit card,Pending,44768.11589
72425,288428,Debit Card,,45989.65766
72426,68988,bank transfer,Completed,45114.22025
72427,182110,Debit Card,COMPLETED,44487.79023
72428,59016,,Failed,44568.17313
72429,220512,,,43949.77724
72430,269788,mo bile money,Pending,44785.16433
72431,69633,,Failed,45977.02763
72432,136827,Credit Card,Pending,44101.79801
72433,161346,Debit Card,,44267.16027
72434,183415,MOBILE MONEY,Completed,45096.04043
72435,164145,,Pending,44113.36297
72436,47373,CR EDIT CARD,,44143.69386
72437,151095,Debit Card,pending,45879.91497
72438,41212,,FA ILED,44543.65439
72439,87817,,,45157.44448
72440,288370,Mobile Money,Failed,44972.18929
72441,101913,PayPal,pending,43987.81693
72442,282944,Debit Card,,44813.73883
